delegate,voting_power,th_vp,ch_member_r2,ch_vp_r2,ch_member_r3,ch_vp_r3,ch_member_r4,ch_vp_r4,gc_member_s3,gc_vp_s3,gc_member_s4,gc_vp_s4,gc_member_s5,gc_vp_s5,gc_member_mm_s5,gc_vp_mm_s5,sc_member_s5,sc_vp_s5,coc_member_s5,coc_vp_s5,dab_member_s5,dab_vp_s5
0xfa8343c666c7b4e617e502c7070a31c52d5a46ec,7331.1651194665,0.0207880413545281,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5164cf3b0c8c0fdfe4bcc9cf4f1e8f7e39461a59,7331.1651194665,0.0207880413545281,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xabe780bdc3872b4dec16bd44b2bb999f9151ae28,7331.1651194665,0.0207880413545281,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x18386181bcd9f939b15c1acf4a5525a82e398c3e,7331.1651194665,0.0207880413545281,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb327deb67a7725f277bae3c70a50c69255283908,7331.1651194665,0.0207880413545281,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc5c8eff68183581f8a108ce6414a21a6675a4b79,7331.1651194665,0.0207880413545281,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xcfb464585241eab3ecb392011648a8e829b951ed,7331.1651194665,0.0207880413545281,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf81d02a2797afd51c71225b07076f87b29bca025,7331.1651194665,0.0207880413545281,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x52a6ee7a0df6c541cc7bfd66aafa45748a962da3,7331.1651194665,0.0207880413545281,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa7126f204c3dc45ef9f920c72e70c9e5474e6434,7331.1651194665,0.0207880413545281,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5c5a4ae893c4232a050b01a84e193e107dd80ca2,7331.1651194665,0.0207880413545281,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa198e245bf6929c1a1899e36bf957417143d4f7f,7331.1651194665,0.0207880413545281,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0b5dd26f44d36141d97a3bf6841e7ba63c092af9,7331.1651194665,0.0207880413545281,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0aee7893ca0387cfab680e402f325e995712fff4,7330.254716600342,0.020785459842296,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6b190ca03ff9cb582fc80d0fa76069d8768b8b99,7326.239036384846,0.0207740730947565,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x4c55c41bd839b3552fb2abecacfdf4a5d2879cb9,7301.165119466501,0.0207029742157482,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xdbe17ce4f29598d399f4a0e948861506eee90cd2,7301.165119466501,0.0207029742157482,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0ffa84c59169853f698b3d5bc98aafb9a0cbc0e9,7296.515292382878,0.020689789299554,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5f4ef5c539a56291665fcca4e6b7a6446ad11cc1,7268.689454463501,0.0206108871523556,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x910c60c049d833a7fd2f5bda310bbea1c5fa3598,7235.270733913937,0.0205161259877277,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9e4977972cb8a95fdf2cf9bda269ebdb2dcaea35,7226.249222992681,0.020490544850343,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8bb647e93587b27422920166d08c640161b6684d,7208.962179724893,0.0204415262067178,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xbf5310fae4d7a0c6df0452bcda09aefa2748ad59,7156.775417430756,0.0202935469216995,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xbd4f277fc9166d18c202aff35913a8f7e53b39df,7135.210411853285,0.020232397810958,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x89929f3a56bb489107b73946c60b19f29d823ff7,7130.562264632585,0.0202192176581349,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9ed5faf2150e1b5c0d21ba2df652de766173ce31,7120.225454230381,0.0201899068953007,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x7e5ce10826ee167de897d262fcc9976f609ecd2b,7113.034338478415,0.0201695159739122,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5347714a92f418b5ce26348b793ebeb5f32d5cd9,7102.744421648501,0.0201403381811454,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0e06325f6f13e5526cabaeb5621797dd3264cb57,7093.399125869164,0.0201138389287121,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe62e462f310723818196c0e551b747bfa5645624,7007.2747243655385,0.0198696270482107,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8fa3232ff0a45de66f1810096189a0f6f4ea8724,7000.1651194665,0.0198494672566568,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6870fdf5a38791bcc11177cc05d9c3164482dad4,7000.1651194665,0.0198494672566568,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x79af508c9698076bc1c2dfa224f7829e9768b11e,6975.44182454232,0.0197793625913097,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0b000fd71ec63066fea195b1e724ec8aa52e9bb8,6831.1651194665,0.0193702557081968,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x639ade8805c0081ea5da9495bb50751003e827cc,6828.942091539781,0.019363952154025,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x77e1892fd956c6df5a283804d57ba4c6e2803766,6790.736729848456,0.0192556181271873,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe29b7fb40150ea4b7cbc2f22e3acfa67a8da021a,6669.35809214994,0.0189114403465869,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x4e1700bd150e07027fe5a2dbad5942fa4d238056,6658.438024205675,0.0188804757154102,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xdbaabc182e5fcebf216c353a3ebe32cdb7390094,6571.338280501856,0.0186334981825654,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x52ff0010d4058bb726725ad76f542c53033d67a1,6515.257366405134,0.0184744767524865,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5a72bfaf8dd5b251bd008fdc0b4656319ac0509b,6500.0,0.0184312134023064,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf4b93a76bfedbaa5dd58c37c438bde519e881b37,6496.214988342636,0.0184204807319084,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x64ac697f84bcddfacab514f07dd147c6958a7915,6488.284687361257,0.0183979937981034,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xbb04c33f98f4a467de2305d328f04d384f25dba0,6410.28460140811,0.0181768189935495,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xacdceb490c614fa827c4f20710ee38e6b27d0eb2,6314.469666044774,0.0179051289134249,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x37e2bbc7b95810b064d80e02ad3421e30f428ef6,6277.66485246904,0.0178007662406178,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2e69476d174e9cac1c9c1529c67c5ae66fe933ff,6201.467777316574,0.0175847040017306,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x17e33637f6b64e9082ea499481b6e6ebae7eea23,6194.600415236132,0.017565231106959,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x7e8e66e8834f762077deec97f792d83092ebe431,6194.600415236132,0.017565231106959,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe5791410ed0e4f5e9a85204aec7b954efc869e8b,6194.600415236132,0.017565231106959,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x540c44ff7b71f2487cd11aaf53aec1a85bfe8f7a,6194.600415236132,0.017565231106959,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x83c9440dc34da00c47a0d4dc2b598d7bdb1b53f7,6169.600415236133,0.0174943418246424,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3136043b0a2278569fcac322b7accf1395281b8f,6026.66485246904,0.0170890378461595,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x85274906f537e0aa3823855bd6a0e374c771d19b,6000.0,0.0170134277559752,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x66300889afb808626498c28e3811bb9b06a014ad,5999.998102118702,0.0170134223743974,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6ee25007b73fa79902a152a78cab50f4f7fa9eff,5994.219680756161,0.0169970372486649,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xbb909b914f1e39b0e5c30b4fe6e5d984331519b9,5961.040254203772,0.016902954619226,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x958c20a43f5206f186b0195ccb61acb724b2ee1e,5912.880480194171,0.0167663941465832,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5b2dddf2a4772d9c27c9b3099c371c3e7ba7b4a7,5812.757572191556,0.0164824885029131,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf6bc0e3662a840dc1fd939652dcc793c3edfaa1e,5715.58354638032,0.0162069446249303,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x168f87fbfe36b84e44b9d06278b2aa1cc73d7400,5650.449167976755,0.0160222514513638,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf14729358c35e7a024639ea97aa991b2d577dad5,5631.206108955418,0.0159676863856198,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9a44394ffd96a78d0b5c5b2f5dcff6052c70176d,5300.305369639207,0.015029393748494,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb24f8bda138611d29ac939c1f0b98aa88589f303,5217.340423950071,0.0147941407302006,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd1afcdc2542f161bdaf34c3b77d860fedcd4626d,5210.549963200376,0.0147748858946348,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0408d2522d4a121f12bbf6967e8abf31112396eb,5210.549963200376,0.0147748858946348,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xaa1ad4784c1f3099447d85e97aa551614bcf601c,5105.619619133927,0.0144773484232707,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xde827ab61f94b5568811ce223f2049ae084ac5a5,5066.096908203107,0.0143652789587471,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x29ff9cf03488c843e5ec55a5517ccddb849d1e98,5038.784385066971,0.0142878323522121,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf83abc519e046c5391d219fabf1a3c87dd5924d3,5018.875398790887,0.0142313790022616,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf8b51712b236b53c458429e9642743956f11b98b,5000.246999999999,0.0141785568494219,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x99b8c31ded78266f66833a8c1997cf30c44d60ef,4988.445134986542,0.0141450918197899,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf4b03870807059042b98c7abe889d5e9ed787371,4986.709560677563,0.0141401704751031,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5b3bffc0bcf8d4caec873fdcf719f60725767c98,4942.230468968956,0.0140140468395304,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x18d1d461ce665094821d17b82730f3fd923d4352,4938.716184299879,0.0140040818348085,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2e7a1b0ebbce6f60997f8eb3af469b548dc01d4c,4938.716184299879,0.0140040818348085,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x81f45b90e54589b9251abd2a65c8c55f1e83d0cb,4933.037951383142,0.0139879808005568,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xaf4e482294b2e4a7a24b06cd072e62f095a9a5bc,4890.311219447265,0.0138668261060501,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb5f21bcb706d2282220d95ea47379365ce4777f1,4837.417325280817,0.0137168416981946,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3994537274f3ff3eefc413e0d669b05d6446d46b,4832.891568384904,0.013704008591863,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x4c9ade3d28e588bc5450d37edd39d0a03ae2afe2,4823.0823641647485,0.0136761938939725,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe7a784acb145bd8993e83d41adf43b7c7195e995,4799.960178391262,0.0136106292877696,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa0f055cd4feac4e3231cfc21a2f5a7a9d67b6fa8,4799.960178391262,0.0136106292877696,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x64f2de64f4fda8aa645e049b12c2944f8b31c71f,4776.867362884851,0.0135451479630528,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x721041f315ab009895cec21ebd2feef0d949e2f8,4676.330504882556,0.013260068534647,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb3ffd0f321abde1740f6e13be273348baad24291,4661.4894710020135,0.0132179857250219,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xee67d9b05fd439d1f52caae751c712e36485713b,4661.204172482646,0.0132171767407306,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x46d5fdc9283fecd79830570789744ed8bbc3725f,4651.867362080441,0.013190701549189,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xae615ca6e787a06379c91cf8098002852b741c16,4619.504247409274,0.0130989336302863,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xad8db6191fd404d798ee9d12e4cc37f4501a7ed1,4437.071534563087,0.0125816326668971,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3e86eac93a2dbb4faeb8709d77d451aeda710ef9,4408.672836478247,0.0125011061338588,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x85d33380514aba3ae6cf1c58ad9717a2b1cf0272,4399.1651194665,0.0124741463244415,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x7e2d0d1c12cb1be7440386fd49d3cea6c744fdd6,4331.1651194665,0.0122813274765405,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xef228c1955efa79fb8f940196263427cc6ab6285,4294.426595210436,0.0121771527718252,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3b3525f60eeea4a1ef554df5425912c2a532875d,4191.018842149952,0.0118839327158081,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc8204ac2411ca0ddeb731536a30c1cf08f1213e7,4100.726726547736,0.0116279029848527,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xecee5497b9dbb82e1804e3224f67d00d8d891c69,4065.0780399035607,0.0115268185923834,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5a488b762ca0ea05321405b192fab0b66a93ca28,4038.3145355887673,0.0114509287678573,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa31c2232842e631ccb2d2e4110b356bab21e6020,4018.860762818712,0.0113957662082566,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xecb0b10c45a48b78b7459b71e396e705d9df84f3,4009.577967572685,0.0113694441805413,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x84f117fd2705ebeb82d4316d63e3c9d93764088c,4000.246244338821,0.0113429834140282,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5ab0fdc6f0ca9ea178c95ceccf944a4ce1aedddd,3980.229399264927,0.011286224222767,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6fec46201a6f132c81142ac49a001791969520b8,3905.1610985158327,0.0110733627041739,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x031e175547e83a875d2b0a85ab00663c3627f502,3892.019277850898,0.0110360981347631,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x31562d5959b37e39702c0f94d06ef155489d9359,3889.555280762272,0.0110291112953534,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9c9d288dd1b4a62dbd2a65030250ff84ed825960,3884.3368104022047,0.0110143139506088,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb4a0c27d79d54fd2eccb6dc9ef9eb49ec706626e,3830.2662349605207,0.0108609929791086,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x1ccb144b700ec726d37db38c617e154de6d9c0d0,3800.0651194665,0.0107753555630074,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xfcb5a922877683128cc8b52cd7883cab12d21229,3788.3134437640538,0.0107420328487449,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd4fed193afda571bb2fab9d26fde9ef8054a07df,3767.240909626608,0.0106822801758811,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa3afb5812f0fa35bddc3cce28a4586fdf293c326,3765.180359479265,0.0106764373390362,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9c08407147b882d295a943291e1d23f246c20c99,3760.043307772185,0.0106618708626866,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x7bd120e7678f5df145f7b3c570a5fab50d69b35f,3744.1426685098654,0.0106167834664594,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x48dbb9b7b562acf3c38e53deaff4686e24c3d85d,3664.639897295213,0.010391347690716,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2be52b4429dbdfefad766ddddd16ac0777476edb,3659.625794292719,0.0103771298441837,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2c678004af4c1e217d9ed8baabd4454406ceb63d,3655.651747066971,0.0103658611499547,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2ccbf7c691c1725e1b6d8dc6a4304f3227b31f75,3653.00003,0.0103583420171633,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x341d2d099d0ad1986ce5e549a1a15631163877d6,3621.380673871647,0.0102686830786333,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc875a15956b4a47c8e85791d9891577eec762bc2,3586.3364036092867,0.010169312551905,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6ceb397b68059ca73049874d0a30c62500ae9877,3544.239023237954,0.0100499424286278,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x96ea3317a62d77d66b857b323abf56d3c8acc6a4,3518.0592331308767,0.0099757077673522,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6545c3f95c0fa51a0e4d9f7fc2f77dae133717e6,3509.2199739944967,0.0099506434178967,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2b228d08e4c609aa610a489f9133263b2a7f8669,3434.7104108256594,0.0097393662395463,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5cac4a6ff0c0c90053f0204e8caf1b707bc307e6,3410.9263319999995,0.0096719247884059,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf7030ee79d6d8176caba07b0f8dcb4a40d029b11,3387.130825883127,0.0096044509343665,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8d07d225a769b7af3a923481e1fdf49180e6a265,3306.588628633848,0.0093760677919985,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd0d9933e3aec61217a0304ef41323c522fbcc161,3301.963783832444,0.0093629537148466,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x7df437c26813e2d976d2d88fc99e361f9e90ad3c,3258.4225245827665,0.0092394893700718,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd754f49ff25610674e7922a71c2753852140c3b2,3246.22545423038,0.009204903707526,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe173ea9726140f3207ec6453eae35ee8aff90be8,3246.22545423038,0.009204903707526,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5a2cf5b6061de4cd3c5936a781621fa8e4d1fdcf,3246.22545423038,0.009204903707526,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe717c3dcc661f4823948483cccd4b9f4d178a97d,3246.22545423038,0.009204903707526,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x33ce1310e0e95bdb74fe3ba755231b0fe1849105,3244.5761473819093,0.0092002269803737,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x4c37700d949db46aa11a9f1627070f9af31f8011,3241.7720994074703,0.0091922759024341,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc4086d25d354924ab021782317634c91b14dec31,3237.1441643938024,0.0091791530627651,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x09c7b90c32d5c028f468b494969d8249c1eee184,3199.387989958738,0.0090720927384162,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2ab4e42c2190c05b3dccd9b039daf8743217392a,3167.671910253818,0.0089821595332892,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x68e4fa61c7180c701bbefb75563945ac677f5fff,3155.415324289143,0.0089474051099817,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x4a343860b1a27137bbf4fd0ab3342ddb801df4f6,3139.950358374043,0.0089035530965908,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd2b2f14e25ccf9e7d62611586c2fee55bd96436a,3122.2023529143453,0.0088532273618073,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x7000ac1fbeb346692878cec9e3823cff0d782b72,3108.9564770606007,0.0088156677364902,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb4e2f15c1c923902abf750ce14f3b124f59f5011,3093.734724160882,0.0087725053709438,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xcddb7486ecc2f7970a963b72aa9b4f954435fda7,3063.44691007028,0.008686622114791,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x640619af8b2820e0b1f7eac15d0b769a78225715,3050.6370211886056,0.0086502987616159,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x16ed466b1202db268d545ee2f7202b68f0fb35d3,3025.2841179890697,0.0085784087971177,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x52869dd87bb170295dab4758fb775fd8d7ad3d8d,3025.2841179890697,0.0085784087971177,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc80f375cc9038e0fc6f88834b1875698eb83759f,3025.2841179890697,0.0085784087971177,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf530e2979eb6590e39afb51c0c1fbe05abfbcec5,3025.2841179890697,0.0085784087971177,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd83ece87502097df0c61b37322bbe71a2ae41a07,3021.193453385239,0.0085668094259991,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb9b8ef61b7851276b0239757a039d54a23804cbb,3018.039752953426,0.008557866883589,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x54b5e06c82f0d3d91377e5827bfb2381ef1cc2b7,3013.0256499509323,0.0085436490370567,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x7bf1b494bc101f1aa422064804069d205b73163b,3013.025649950932,0.0085436490370567,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x43b7ea3ebcdd8133be85bee435b06a3a2db6cbcc,3007.2841179890697,0.0085273685138497,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3a7249b510add84a2196fb0fad9d8b745d807286,3000.0,0.0085067138779876,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf9f56b6dc4c297b0d942b0e03f7e67d6dd0ed7be,2967.147310294241,0.0084135577341712,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x1125917201ed36700f86c3cecec8c5dafae280d1,2944.7514904665004,0.008350052790392,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x26caae548b7cecf98da12ccaaa633d6d140447aa,2943.0256499509323,0.0083451590465703,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x4853d3c082220f37e04fc3fa4a1958a9b8fbf85c,2938.071534563087,0.008331111299196,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x00284d2e4b7201f070f7d02bf6c899be33b0aa56,2936.461430124688,0.0083265457332723,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf8819da929dd8415a46d614f3a75987a1d76e3dc,2932.5651194665006,0.0083154974666226,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
