delegate,voting_power,th_vp,ch_member_r2,ch_vp_r2,ch_member_r3,ch_vp_r3,ch_member_r4,ch_vp_r4,gc_member_s3,gc_vp_s3,gc_member_s4,gc_vp_s4,gc_member_s5,gc_vp_s5,gc_member_mm_s5,gc_vp_mm_s5,sc_member_s5,sc_vp_s5,coc_member_s5,coc_vp_s5,dab_member_s5,dab_vp_s5,gc_member_s6,gc_vp_s6,gc_member_mm_s6,gc_vp_mm_s6,sc_member_s6,sc_vp_s6,coc_member_s6,coc_vp_s6,dab_member_s6,dab_vp_s6
0x2fce11c06dbe01c5ebb0245ecf78960398539e40,110.0,0.00015781192510703123,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x4c826f7bb59864659505eb9e40ba206a18bbf7df,109.9517598886102,0.00015774271724479664,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x7ef847850010dc648081cdbdd74be62c74abfd37,109.71668,0.0001574054589741101,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3eb72a65f9322d3f30167cff9fc9fcbb23d61cfd,109.53653532995358,0.00015714701372703923,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe2d5b3a6b6aaeaa52bab0fee67300aeb66960ab8,109.53203771625452,0.00015714056120816436,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x339be98f7e204a0d082ae2a6752b22a43c889003,109.51573193221672,0.00015711716805207905,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x09f5607266fdab3304537bff8b781fddf1d27b1e,109.46846849899694,0.00015704936138495555,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x978712f627b351f8685bc938e1b078e5acbcfc79,109.42885585010735,0.00015699253094513872,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x267c9504cb5e570e4fb923be5fcdaa9460789441,109.41898741655328,0.0001569783731588027,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe3cc77a7a8de2632bc57bd30ecb9bee707125ab2,109.31426796346472,0.0001568281369907294,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf10212e5cbf538007bb79468306b81215fb678f2,109.24417928837704,0.00015672758400214954,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3d5df9b15e2a208372fb7240bdc01eeb7a93ba4d,109.21277231903296,0.00015668252587220437,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc35055a8899da98e93dcf65659d4d71f61d16b7f,109.1786359234393,0.0001566335519603421,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9db2259bc5cfa1f6302aaaf8d64d0e4965481243,109.12831613011812,0.00015656136047438753,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0dedb918825649b78d22635e6c163983c038d41c,109.09864459806737,0.00015651879209626203,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x35e1793f7603e0fb7e69808435f7aa313422798e,109.0202706732938,0.00015640635264220102,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x940f1d9b26f51d11461d4e9cd29d7e25cfc98ae1,109.01664735073535,0.00015640115442848982,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf2d3d1f8f7a7cad557458c5a4667e46f3b225858,109.00202605755248,0.00015638017793371945,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3e85e4a26f634cd9caf4c336bbba6f47b6e6bddd,108.93367291660616,0.0001562821148359026,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb82071ec8b8208f438a89b3703b4228e51779cf6,108.92931020121748,0.00015627585584941002,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xbeef3d45e9121123abfc7d4660d9dd88d129a3f7,108.8885751122353,0.00015621741509657655,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0bb407287c5e2bde71371e8daf2a2c0acdfdefb1,108.87373863731908,0.00015619612989050083,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf059b59bdbec91d83c558b4a3cd3c1c6e275f2f1,108.862502624734,0.00015618001010162284,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xab88fbc7d2fd40429726d1a74c0e03c99f244bf8,108.7924374054135,0.00015607949076394998,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc7695eebc00f055199b912f9c4ed21bd98961247,108.67718489415236,0.00015591414330326324,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa8169bffcfc29643781d5d2d0d10cc7fd66ae377,108.60378624342252,0.00015580884164533655,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x61c4d254051cdbf86dc71d13070a1b6e9abc2489,108.57775153782045,0.0001557714908543306,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
